Datetime,Datetime2,Intensity,UV Index,Voltage
17:05:36.31,25/7/22 17:9:57,0.08,0,0.05
17:05:35.26,25/7/22 17:9:56,0.08,0,0.05
17:05:34.21,25/7/22 17:9:55,0.08,0,0.05
17:05:33.16,25/7/22 17:9:53,0.08,0,0.05
17:05:32.09,25/7/22 17:9:52,0.08,0,0.05
17:05:31.02,25/7/22 17:9:51,0.07,0,0.04
17:05:29.98,25/7/22 17:9:50,0.08,0,0.05
17:05:28.90,25/7/22 17:9:49,0.08,0,0.05
17:05:27.83,25/7/22 17:9:48,0.09,0,0.06
17:05:26.78,25/7/22 17:9:47,0.08,0,0.05
17:05:25.74,25/7/22 17:9:46,0.08,0,0.05
17:05:24.65,25/7/22 17:9:45,0.08,0,0.05
17:05:23.59,25/7/22 17:9:44,0.07,0,0.05
17:05:22.51,25/7/22 17:9:43,0.08,0,0.05
17:05:21.44,25/7/22 17:9:42,0.09,0,0.06
17:05:20.39,25/7/22 17:9:41,0.08,0,0.05
17:05:19.35,25/7/22 17:9:40,0.08,0,0.05
17:05:18.27,25/7/22 17:9:39,0.08,0,0.05
17:05:17.20,25/7/22 17:9:37,0.07,0,0.05
17:05:16.16,25/7/22 17:9:36,0.08,0,0.05
17:05:15.11,25/7/22 17:9:35,0.08,0,0.05
17:05:14.06,25/7/22 17:9:34,0.08,0,0.05
17:05:12.99,25/7/22 17:9:33,0.08,0,0.05
17:05:11.92,25/7/22 17:9:32,0.09,0,0.06
17:05:10.84,25/7/22 17:9:31,0.08,0,0.05
17:05:09.77,25/7/22 17:9:30,0.07,0,0.05
17:05:08.72,25/7/22 17:9:29,0.09,0,0.06
17:05:07.65,25/7/22 17:9:28,0.09,0,0.06
17:05:06.57,25/7/22 17:9:27,0.07,0,0.05
17:05:05.53,25/7/22 17:9:26,0.08,0,0.05
17:05:04.45,25/7/22 17:9:25,0.08,0,0.05
17:05:03.38,25/7/22 17:9:24,0.09,0,0.06
17:05:02.30,25/7/22 17:9:23,0.07,0,0.05
17:05:01.26,25/7/22 17:9:22,0.08,0,0.05
17:05:00.19,25/7/22 17:9:20,0.08,0,0.05
17:04:59.14,25/7/22 17:9:19,0.07,0,0.05
17:04:58.07,25/7/22 17:9:18,0.07,0,0.05
17:04:56.99,25/7/22 17:9:17,0.09,0,0.06
17:04:55.92,25/7/22 17:9:16,0.07,0,0.05
17:04:54.87,25/7/22 17:9:15,0.08,0,0.05
17:04:53.83,25/7/22 17:9:14,0.08,0,0.05
17:04:52.78,25/7/22 17:9:13,0.08,0,0.05
17:04:51.74,25/7/22 17:9:12,0.08,0,0.05
17:04:50.68,25/7/22 17:9:11,0.08,0,0.05
17:04:49.62,25/7/22 17:9:10,0.08,0,0.05
17:04:48.58,25/7/22 17:9:9,0.07,0,0.05
17:04:47.50,25/7/22 17:9:8,0.07,0,0.05
17:04:46.46,25/7/22 17:9:7,0.08,0,0.05
17:04:45.41,25/7/22 17:9:6,0.08,0,0.05
17:04:44.37,25/7/22 17:9:5,0.08,0,0.05
17:04:43.33,25/7/22 17:9:4,0.08,0,0.05
17:04:42.27,25/7/22 17:9:3,0.08,0,0.05
17:04:41.20,25/7/22 17:9:2,0.08,0,0.05
17:04:40.13,25/7/22 17:9:0,0.07,0,0.05
17:04:39.09,25/7/22 17:8:59,0.08,0,0.05
17:04:38.01,25/7/22 17:8:58,0.08,0,0.05
17:04:36.94,25/7/22 17:8:57,0.09,0,0.06
17:04:35.89,25/7/22 17:8:56,0.08,0,0.05
17:04:34.85,25/7/22 17:8:55,0.08,0,0.05
17:04:33.81,25/7/22 17:8:54,0.08,0,0.05
17:04:32.76,25/7/22 17:8:53,0.08,0,0.05
17:04:31.71,25/7/22 17:8:52,0.08,0,0.05
17:04:30.64,25/7/22 17:8:51,0.08,0,0.05
17:04:29.57,25/7/22 17:8:50,0.09,0,0.06
17:04:28.49,25/7/22 17:8:49,0.07,0,0.05
17:04:27.42,25/7/22 17:8:48,0.08,0,0.05
17:04:26.34,25/7/22 17:8:47,0.09,0,0.06
17:04:25.28,25/7/22 17:8:46,0.08,0,0.05
17:04:24.25,25/7/22 17:8:45,0.08,0,0.05
17:04:23.21,25/7/22 17:8:44,0.08,0,0.05
17:04:22.13,25/7/22 17:8:42,0.08,0,0.05
17:04:21.04,25/7/22 17:8:41,0.09,0,0.06
17:04:19.98,25/7/22 17:8:40,0.08,0,0.05
17:04:18.89,25/7/22 17:8:39,0.07,0,0.05
17:04:17.85,25/7/22 17:8:38,0.09,0,0.06
17:04:16.78,25/7/22 17:8:37,0.09,0,0.06
17:04:15.71,25/7/22 17:8:36,0.08,0,0.05
17:04:14.66,25/7/22 17:8:35,0.09,0,0.06
17:04:13.59,25/7/22 17:8:34,0.09,0,0.06
17:04:12.55,25/7/22 17:8:33,0.07,0,0.05
17:04:11.47,25/7/22 17:8:32,0.07,0,0.05
17:04:10.43,25/7/22 17:8:31,0.08,0,0.05
17:04:09.38,25/7/22 17:8:30,0.08,0,0.05
17:04:08.33,25/7/22 17:8:29,0.08,0,0.05
17:04:07.28,25/7/22 17:8:28,0.08,0,0.05
17:04:06.25,25/7/22 17:8:27,0.08,0,0.05
17:04:05.21,25/7/22 17:8:26,0.08,0,0.05
17:04:04.16,25/7/22 17:8:24,0.08,0,0.05
17:04:03.12,25/7/22 17:8:23,0.08,0,0.05
17:04:02.07,25/7/22 17:8:22,0.08,0,0.05
17:04:00.98,25/7/22 17:8:21,0.08,0,0.05
17:03:59.92,25/7/22 17:8:20,0.07,0,0.05
17:03:58.85,25/7/22 17:8:19,0.08,0,0.05
17:03:57.78,25/7/22 17:8:18,0.07,0,0.05
17:03:56.70,25/7/22 17:8:17,0.09,0,0.06
17:03:55.65,25/7/22 17:8:16,0.08,0,0.05
17:03:54.61,25/7/22 17:8:15,0.08,0,0.05
17:03:53.54,25/7/22 17:8:14,0.08,0,0.05
17:03:52.46,25/7/22 17:8:13,0.09,0,0.06
17:03:51.42,25/7/22 17:8:12,0.08,0,0.05
17:03:50.37,25/7/22 17:8:11,0.08,0,0.05
17:03:49.32,25/7/22 17:8:10,0.08,0,0.05
17:03:48.25,25/7/22 17:8:9,0.08,0,0.05
17:03:47.18,25/7/22 17:8:7,0.07,0,0.05
17:03:46.10,25/7/22 17:8:6,0.09,0,0.06
17:03:45.06,25/7/22 17:8:5,0.08,0,0.05
17:03:43.98,25/7/22 17:8:4,0.08,0,0.05
17:03:42.91,25/7/22 17:8:3,0.09,0,0.06
17:03:41.83,25/7/22 17:8:2,0.08,0,0.05
17:03:40.74,25/7/22 17:8:1,0.07,0,0.05
17:03:39.71,25/7/22 17:8:0,0.08,0,0.05
17:03:38.67,25/7/22 17:7:59,0.08,0,0.05
17:03:37.62,25/7/22 17:7:58,0.08,0,0.05
17:03:36.57,25/7/22 17:7:57,0.08,0,0.05
17:03:35.51,25/7/22 17:7:56,0.08,0,0.05
17:03:34.43,25/7/22 17:7:55,0.07,0,0.05
17:03:33.36,25/7/22 17:7:54,0.09,0,0.06
17:03:32.28,25/7/22 17:7:53,0.07,0,0.05
17:03:31.24,25/7/22 17:7:52,0.08,0,0.05
17:03:30.19,25/7/22 17:7:50,0.08,0,0.05
17:03:29.15,25/7/22 17:7:49,0.08,0,0.05
17:03:28.07,25/7/22 17:7:48,0.08,0,0.05
17:03:27.00,25/7/22 17:7:47,0.09,0,0.06
17:03:25.92,25/7/22 17:7:46,0.08,0,0.05
17:03:24.85,25/7/22 17:7:45,0.09,0,0.06
17:03:23.77,25/7/22 17:7:44,0.07,0,0.05
17:03:22.73,25/7/22 17:7:43,0.09,0,0.06
17:03:21.69,25/7/22 17:7:42,0.09,0,0.06
17:03:20.61,25/7/22 17:7:41,0.09,0,0.06
17:03:19.53,25/7/22 17:7:40,0.07,0,0.05
17:03:18.46,25/7/22 17:7:39,0.09,0,0.06
17:03:17.42,25/7/22 17:7:38,0.08,0,0.05
17:03:16.36,25/7/22 17:7:37,0.08,0,0.05
17:03:15.33,25/7/22 17:7:36,0.08,0,0.05
17:03:14.28,25/7/22 17:7:35,0.08,0,0.05
17:03:13.24,25/7/22 17:7:34,0.08,0,0.05
17:03:12.16,25/7/22 17:7:32,0.08,0,0.05
17:03:11.09,25/7/22 17:7:31,0.07,0,0.05
17:03:10.04,25/7/22 17:7:30,0.08,0,0.05
17:03:09.00,25/7/22 17:7:29,0.08,0,0.05
17:03:07.92,25/7/22 17:7:28,0.08,0,0.05
17:03:06.85,25/7/22 17:7:27,0.07,0,0.05
17:03:05.78,25/7/22 17:7:26,0.08,0,0.05
17:03:04.70,25/7/22 17:7:25,0.09,0,0.06
17:03:03.63,25/7/22 17:7:24,0.08,0,0.05
17:03:02.58,25/7/22 17:7:23,0.09,0,0.06
17:03:01.50,25/7/22 17:7:22,0.09,0,0.06
17:03:00.43,25/7/22 17:7:21,0.08,0,0.05
17:02:59.34,25/7/22 17:7:20,0.07,0,0.05
17:02:58.28,25/7/22 17:7:19,0.09,0,0.06
17:02:57.21,25/7/22 17:7:18,0.07,0,0.05
17:02:56.13,25/7/22 17:7:16,0.09,0,0.06
17:02:55.09,25/7/22 17:7:15,0.08,0,0.05
17:02:54.04,25/7/22 17:7:14,0.08,0,0.05
17:02:52.99,25/7/22 17:7:13,0.08,0,0.05
17:02:51.91,25/7/22 17:7:12,0.08,0,0.05
17:02:50.85,25/7/22 17:7:11,0.07,0,0.05
17:02:49.80,25/7/22 17:7:10,0.08,0,0.05
17:02:48.75,25/7/22 17:7:9,0.08,0,0.05
17:02:47.68,25/7/22 17:7:8,0.08,0,0.05
17:02:46.61,25/7/22 17:7:7,0.07,0,0.05
17:02:45.57,25/7/22 17:7:6,0.08,0,0.05
17:02:44.49,25/7/22 17:7:5,0.08,0,0.05
17:02:43.42,25/7/22 17:7:4,0.09,0,0.06
17:02:42.33,25/7/22 17:7:3,0.07,0,0.05
17:02:41.30,25/7/22 17:7:2,0.08,0,0.05
17:02:40.25,25/7/22 17:7:1,0.08,0,0.05
17:02:39.18,25/7/22 17:6:59,0.08,0,0.05
17:02:38.10,25/7/22 17:6:58,0.09,0,0.06
17:02:37.03,25/7/22 17:6:57,0.08,0,0.05
17:02:35.95,25/7/22 17:6:56,0.09,0,0.06
17:02:34.89,25/7/22 17:6:55,0.08,0,0.05
17:02:33.86,25/7/22 17:6:54,0.08,0,0.05
17:02:32.81,25/7/22 17:6:53,0.08,0,0.05
17:02:31.77,25/7/22 17:6:52,0.08,0,0.05
17:02:30.70,25/7/22 17:6:51,0.08,0,0.05
17:02:29.65,25/7/22 17:6:50,0.09,0,0.06
17:02:28.58,25/7/22 17:6:49,0.09,0,0.06
17:02:27.53,25/7/22 17:6:48,0.08,0,0.05
17:02:26.46,25/7/22 17:6:47,0.08,0,0.05
17:02:25.38,25/7/22 17:6:46,0.09,0,0.06
17:02:24.31,25/7/22 17:6:45,0.08,0,0.05
17:02:23.23,25/7/22 17:6:44,0.07,0,0.05
17:02:22.19,25/7/22 17:6:42,0.08,0,0.05
17:02:21.14,25/7/22 17:6:41,0.08,0,0.05
17:02:20.06,25/7/22 17:6:40,0.08,0,0.05
17:02:19.03,25/7/22 17:6:39,0.07,0,0.05
17:02:17.95,25/7/22 17:6:38,0.07,0,0.05
17:02:16.88,25/7/22 17:6:37,0.08,0,0.05
17:02:15.80,25/7/22 17:6:36,0.07,0,0.05
17:02:14.75,25/7/22 17:6:35,0.08,0,0.05
17:02:13.68,25/7/22 17:6:34,0.08,0,0.05
17:02:12.63,25/7/22 17:6:33,0.07,0,0.05
17:02:11.59,25/7/22 17:6:32,0.07,0,0.05
17:02:10.52,25/7/22 17:6:31,0.07,0,0.05
17:02:09.48,25/7/22 17:6:30,0.08,0,0.05
17:02:08.43,25/7/22 17:6:29,0.08,0,0.05
17:02:07.38,25/7/22 17:6:28,0.08,0,0.05
17:02:06.33,25/7/22 17:6:27,0.08,0,0.05
17:02:05.27,25/7/22 17:6:26,0.08,0,0.05
17:02:04.19,25/7/22 17:6:24,0.07,0,0.05
17:02:03.12,25/7/22 17:6:23,0.08,0,0.05
17:02:02.04,25/7/22 17:6:22,0.09,0,0.06
17:02:00.97,25/7/22 17:6:21,0.07,0,0.05
17:01:59.92,25/7/22 17:6:20,0.08,0,0.05
17:01:58.85,25/7/22 17:6:19,0.08,0,0.05
17:01:57.77,25/7/22 17:6:18,0.09,0,0.06
17:01:56.70,25/7/22 17:6:17,0.08,0,0.05
17:01:55.62,25/7/22 17:6:16,0.09,0,0.06
17:01:54.58,25/7/22 17:6:15,0.08,0,0.05
17:01:53.53,25/7/22 17:6:14,0.08,0,0.05
17:01:52.46,25/7/22 17:6:13,0.08,0,0.05
17:01:51.38,25/7/22 17:6:12,0.07,0,0.04
17:01:50.31,25/7/22 17:6:11,0.07,0,0.05
17:01:49.23,25/7/22 17:6:10,0.08,0,0.05
17:01:48.18,25/7/22 17:6:8,0.09,0,0.06
17:01:47.10,25/7/22 17:6:7,0.09,0,0.06
17:01:46.04,25/7/22 17:6:6,0.07,0,0.05
17:01:44.98,25/7/22 17:6:5,0.08,0,0.05
17:01:43.95,25/7/22 17:6:4,0.08,0,0.05
17:01:42.91,25/7/22 17:6:3,0.08,0,0.05
17:01:41.86,25/7/22 17:6:2,0.08,0,0.05
17:01:40.82,25/7/22 17:6:1,0.08,0,0.05
17:01:39.77,25/7/22 17:6:0,0.08,0,0.05
17:01:38.70,25/7/22 17:5:59,0.08,0,0.05
17:01:37.63,25/7/22 17:5:58,0.09,0,0.06
17:01:36.55,25/7/22 17:5:57,0.07,0,0.05
17:01:35.47,25/7/22 17:5:56,0.08,0,0.05
17:01:34.40,25/7/22 17:5:55,0.07,0,0.05
17:01:33.33,25/7/22 17:5:54,0.09,0,0.06
17:01:32.28,25/7/22 17:5:53,0.08,0,0.05
17:01:31.24,25/7/22 17:5:52,0.08,0,0.05
17:01:30.16,25/7/22 17:5:50,0.08,0,0.05
17:01:29.09,25/7/22 17:5:49,0.07,0,0.05
17:01:28.04,25/7/22 17:5:48,0.08,0,0.05
17:01:27.00,25/7/22 17:5:47,0.08,0,0.05
17:01:25.95,25/7/22 17:5:46,0.08,0,0.05
17:01:24.88,25/7/22 17:5:45,0.08,0,0.05
17:01:23.83,25/7/22 17:5:44,0.07,0,0.05
17:01:22.76,25/7/22 17:5:43,0.07,0,0.05
17:01:21.69,25/7/22 17:5:42,0.08,0,0.05
17:01:20.61,25/7/22 17:5:41,0.07,0,0.05
17:01:19.57,25/7/22 17:5:40,0.08,0,0.05
17:01:18.52,25/7/22 17:5:39,0.08,0,0.05
17:01:17.48,25/7/22 17:5:38,0.08,0,0.05
17:01:16.44,25/7/22 17:5:37,0.08,0,0.05
17:01:15.39,25/7/22 17:5:36,0.08,0,0.05
17:01:14.32,25/7/22 17:5:35,0.08,0,0.05
17:01:13.24,25/7/22 17:5:34,0.09,0,0.06
17:01:12.20,25/7/22 17:5:32,0.08,0,0.05
17:01:11.12,25/7/22 17:5:31,0.08,0,0.05
17:01:10.05,25/7/22 17:5:30,0.07,0,0.05
17:01:09.00,25/7/22 17:5:29,0.08,0,0.05
17:01:07.93,25/7/22 17:5:28,0.08,0,0.05
17:01:06.85,25/7/22 17:5:27,0.07,0,0.05
17:01:05.81,25/7/22 17:5:26,0.08,0,0.05
17:01:04.76,25/7/22 17:5:25,0.08,0,0.05
17:01:03.69,25/7/22 17:5:24,0.08,0,0.05
17:01:02.65,25/7/22 17:5:23,0.07,0,0.05
17:01:01.57,25/7/22 17:5:22,0.07,0,0.05
17:01:00.50,25/7/22 17:5:21,0.09,0,0.06
17:00:59.42,25/7/22 17:5:20,0.08,0,0.05
17:00:58.34,25/7/22 17:5:19,0.07,0,0.05
17:00:57.30,25/7/22 17:5:18,0.08,0,0.05
17:00:56.26,25/7/22 17:5:17,0.08,0,0.05
17:00:55.18,25/7/22 17:5:15,0.08,0,0.05
17:00:54.11,25/7/22 17:5:14,0.07,0,0.05
17:00:53.03,25/7/22 17:5:13,0.09,0,0.06
17:00:51.96,25/7/22 17:5:12,0.08,0,0.05
17:00:50.88,25/7/22 17:5:11,0.07,0,0.05
17:00:49.81,25/7/22 17:5:10,0.08,0,0.05
17:00:48.73,25/7/22 17:5:9,0.09,0,0.06
17:00:47.69,25/7/22 17:5:8,0.07,0,0.05
17:00:46.61,25/7/22 17:5:7,0.07,0,0.05
17:00:45.54,25/7/22 17:5:6,0.08,0,0.05
17:00:44.50,25/7/22 17:5:5,0.07,0,0.05
17:00:43.45,25/7/22 17:5:4,0.07,0,0.05
17:00:42.41,25/7/22 17:5:3,0.07,0,0.05
17:00:41.33,25/7/22 17:5:2,0.07,0,0.05
17:00:40.26,25/7/22 17:5:1,0.08,0,0.05
17:00:39.18,25/7/22 17:4:59,0.09,0,0.06
17:00:38.14,25/7/22 17:4:58,0.08,0,0.05
17:00:37.09,25/7/22 17:4:57,0.08,0,0.05
17:00:36.05,25/7/22 17:4:56,0.08,0,0.05
17:00:34.97,25/7/22 17:4:55,0.08,0,0.05
17:00:33.90,25/7/22 17:4:54,0.07,0,0.05
17:00:32.82,25/7/22 17:4:53,0.09,0,0.06
17:00:31.75,25/7/22 17:4:52,0.08,0,0.05
17:00:30.67,25/7/22 17:4:51,0.07,0,0.05
17:00:29.63,25/7/22 17:4:50,0.08,0,0.05
17:00:28.59,25/7/22 17:4:49,0.08,0,0.05
17:00:27.54,25/7/22 17:4:48,0.08,0,0.05
17:00:26.50,25/7/22 17:4:47,0.08,0,0.05
17:00:25.45,25/7/22 17:4:46,0.08,0,0.05
17:00:24.38,25/7/22 17:4:45,0.08,0,0.05
17:00:23.30,25/7/22 17:4:44,0.07,0,0.05
17:00:22.26,25/7/22 17:4:43,0.08,0,0.05
17:00:21.18,25/7/22 17:4:41,0.08,0,0.05
17:00:20.11,25/7/22 17:4:40,0.09,0,0.06
17:00:19.06,25/7/22 17:4:39,0.08,0,0.05
17:00:18.02,25/7/22 17:4:38,0.08,0,0.05
17:00:16.98,25/7/22 17:4:37,0.08,0,0.05
17:00:15.93,25/7/22 17:4:36,0.08,0,0.05
17:00:14.89,25/7/22 17:4:35,0.08,0,0.05
17:00:13.84,25/7/22 17:4:34,0.08,0,0.05
17:00:12.80,25/7/22 17:4:33,0.08,0,0.05
17:00:11.75,25/7/22 17:4:32,0.08,0,0.05
17:00:10.68,25/7/22 17:4:31,0.08,0,0.05
17:00:09.60,25/7/22 17:4:30,0.09,0,0.06
17:00:08.56,25/7/22 17:4:29,0.07,0,0.05
17:00:07.48,25/7/22 17:4:28,0.07,0,0.05
17:00:06.44,25/7/22 17:4:27,0.08,0,0.05
17:00:05.36,25/7/22 17:4:26,0.08,0,0.05
17:00:04.29,25/7/22 17:4:25,0.09,0,0.06
17:00:03.21,25/7/22 17:4:24,0.08,0,0.05
17:00:02.14,25/7/22 17:4:22,0.07,0,0.05
17:00:01.06,25/7/22 17:4:21,0.08,0,0.05
16:59:59.99,25/7/22 17:4:20,0.09,0,0.06
16:59:58.91,25/7/22 17:4:19,0.08,0,0.05
16:59:57.84,25/7/22 17:4:18,0.09,0,0.06
16:59:56.76,25/7/22 17:4:17,0.07,0,0.05
16:59:55.69,25/7/22 17:4:16,0.08,0,0.05
16:59:54.61,25/7/22 17:4:15,0.09,0,0.06
16:59:53.57,25/7/22 17:4:14,0.08,0,0.05
16:59:52.49,25/7/22 17:4:13,0.08,0,0.05
16:59:51.46,25/7/22 17:4:12,0.07,0,0.05
16:59:50.37,25/7/22 17:4:11,0.08,0,0.05
16:59:49.33,25/7/22 17:4:10,0.08,0,0.05
16:59:48.25,25/7/22 17:4:9,0.08,0,0.05
16:59:47.18,25/7/22 17:4:7,0.09,0,0.06
16:59:46.13,25/7/22 17:4:6,0.08,0,0.05
16:59:45.09,25/7/22 17:4:5,0.08,0,0.05
16:59:44.01,25/7/22 17:4:4,0.08,0,0.05
16:59:42.94,25/7/22 17:4:3,0.07,0,0.05
16:59:41.90,25/7/22 17:4:2,0.08,0,0.05
16:59:40.85,25/7/22 17:4:1,0.08,0,0.05
16:59:39.81,25/7/22 17:4:0,0.08,0,0.05
16:59:38.76,25/7/22 17:3:59,0.08,0,0.05
16:59:37.69,25/7/22 17:3:58,0.08,0,0.05
16:59:36.61,25/7/22 17:3:57,0.09,0,0.06
16:59:35.54,25/7/22 17:3:56,0.08,0,0.05
16:59:34.46,25/7/22 17:3:55,0.09,0,0.06
16:59:33.39,25/7/22 17:3:54,0.07,0,0.05
